age,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,target
33,10,4,3,1,1,0,0,45,0
71,14,0,9,1,0,0,0,15,0
48,14,2,9,0,1,0,0,40,1
53,9,2,11,0,1,0,0,50,0
40,11,2,0,0,1,0,0,40,1
64,9,2,11,0,1,0,0,5,0
42,9,2,0,0,1,0,0,48,1
25,9,2,2,0,1,0,0,40,1
66,10,6,11,4,0,0,0,50,1
42,10,2,3,0,1,0,0,55,1
24,9,4,4,4,1,0,0,40,0
19,9,4,5,3,0,0,0,25,0
26,10,4,11,3,0,0,0,24,0
22,9,4,7,3,1,0,0,30,0
33,10,2,11,0,1,0,0,40,0
63,7,4,4,1,1,0,0,12,0
20,10,4,5,1,1,0,0,30,0
33,3,3,2,1,1,0,0,40,0
56,9,2,2,0,1,0,0,40,0
70,11,2,4,0,1,0,0,24,1
42,9,2,12,0,1,0,0,40,1
25,13,4,9,1,0,0,0,40,0
28,10,2,6,0,1,0,0,40,1
80,9,2,7,0,1,1409,0,40,0
36,6,4,13,1,0,0,0,40,0
37,14,2,3,0,1,0,0,40,1
38,9,2,0,0,1,0,0,60,1
52,9,5,7,1,0,0,0,35,0
49,9,6,0,4,0,0,0,40,0
30,9,2,13,0,1,0,0,40,0
36,10,2,11,0,1,7688,0,50,1
70,15,2,9,0,1,0,0,35,1
55,10,6,4,1,1,0,2258,62,1
25,13,6,3,1,0,0,0,40,0
59,9,2,6,5,0,0,0,40,1
22,10,4,2,1,1,0,0,40,0
41,12,5,2,1,1,0,0,50,0
62,9,2,3,0,1,0,0,45,1
54,9,4,0,2,0,0,0,40,0
38,9,4,7,4,0,0,0,40,0
52,9,2,9,0,1,7688,0,40,1
36,7,2,6,0,1,0,0,40,0
74,9,2,3,0,1,0,0,30,1
35,3,2,7,5,0,0,0,15,0
41,8,0,0,1,1,0,0,40,0
30,11,2,12,5,0,0,0,40,0
25,9,2,6,0,1,0,0,48,0
35,10,4,3,1,1,13550,0,60,1
38,13,2,3,0,1,15024,0,50,1
34,14,2,6,0,1,0,1848,40,1
48,14,2,3,0,1,0,0,50,1
50,3,4,12,1,0,0,0,15,0
19,9,4,0,3,0,0,0,40,0
51,10,2,11,0,1,0,0,40,0
39,13,0,0,4,1,0,0,40,0
20,7,4,7,3,0,0,0,40,0
17,7,4,5,3,1,0,0,16,0
42,10,2,11,0,1,0,0,50,1
25,10,4,7,2,0,0,0,25,0
36,9,0,0,4,0,0,0,40,0
65,16,6,9,1,0,0,0,40,0
32,13,2,6,0,1,0,0,70,1
33,13,4,9,1,1,0,0,45,0
32,10,4,12,4,0,0,0,20,0
25,9,2,13,0,1,0,0,40,0
41,10,0,10,4,0,0,0,40,0
44,9,2,2,0,1,0,0,40,1
72,6,2,7,0,1,2414,0,12,0
36,9,0,3,1,1,0,0,52,0
67,9,2,4,0,1,1797,0,20,0
28,9,2,13,0,1,4064,0,45,0
24,7,2,5,0,1,0,0,40,0
17,4,4,11,3,1,0,0,8,0
32,13,0,3,4,0,0,0,30,0
67,7,6,7,1,0,0,0,40,0
51,14,2,9,0,1,5013,0,40,0
32,2,4,2,1,1,3674,0,40,0
39,10,2,3,0,1,0,0,40,1
18,10,4,2,1,0,0,0,35,0
50,13,2,2,0,1,0,0,45,1
24,6,4,11,1,0,0,0,15,0
21,10,4,0,1,0,0,0,40,0
24,13,4,0,2,0,0,0,16,0
34,11,4,7,3,1,0,0,40,0
49,6,4,2,1,1,0,0,32,0
50,9,0,6,1,0,0,0,40,0
33,12,0,3,3,0,0,0,40,0
18,10,4,0,3,1,0,0,40,0
45,11,0,0,4,0,0,0,55,1
20,9,4,11,1,0,0,0,35,0
46,13,2,3,0,1,3103,0,37,1
64,9,6,0,1,0,0,0,40,0
39,16,4,9,1,1,0,0,45,0
35,9,4,2,1,1,0,0,70,0
21,10,4,7,1,1,0,0,32,0
29,12,4,12,1,1,0,0,45,0
38,13,2,3,5,0,0,0,30,1
45,9,0,7,4,0,0,0,40,0
30,14,0,9,1,1,0,0,50,1
41,10,2,0,5,0,0,0,40,1
37,9,4,2,1,1,0,0,40,0
45,13,2,11,0,1,0,1887,60,1
45,9,2,3,0,1,0,0,48,1
20,9,4,0,2,1,0,0,20,0
63,10,6,11,1,0,14084,0,60,1
35,10,2,3,0,1,0,0,40,0
24,13,2,9,0,1,0,0,50,0
19,10,4,13,1,1,0,0,50,0
23,9,4,7,3,1,0,0,35,0
34,13,4,9,1,0,0,0,45,0
36,3,2,13,0,1,0,0,50,1
46,9,4,5,2,1,0,0,5,0
38,13,2,3,0,1,0,0,42,1
55,8,6,0,1,0,0,0,40,0
27,10,4,0,2,1,0,0,40,0
48,10,2,2,0,1,0,0,45,1
35,9,0,7,3,0,0,0,50,0
53,10,2,2,0,1,7688,0,40,1
47,9,2,2,0,1,0,0,40,0
50,10,0,2,1,1,4650,0,22,0
32,10,2,11,0,1,0,0,40,0
40,9,2,5,0,1,0,0,46,0
41,10,2,11,0,1,0,0,50,1
47,13,0,9,1,1,0,0,40,0
21,10,4,11,3,0,0,0,25,0
45,14,2,0,0,1,0,0,35,0
33,4,4,7,4,0,0,0,14,0
68,10,3,4,4,0,0,0,25,0
44,15,2,3,0,1,0,0,55,1
49,6,2,6,0,1,0,0,50,0
45,16,2,9,0,1,0,0,40,1
41,10,2,13,0,1,0,1848,65,1
29,4,2,13,0,1,0,0,40,0
19,9,4,2,2,1,0,0,25,0
56,6,2,5,0,1,0,0,40,0
55,9,2,2,0,1,0,0,60,0
29,9,4,2,1,1,0,0,50,0
21,9,4,8,1,0,0,0,25,0
52,3,4,5,1,1,0,0,50,0
22,9,4,7,3,0,0,0,40,0
20,9,2,0,0,1,0,0,60,0
31,9,4,2,3,1,0,0,50,0
39,9,2,2,0,1,0,0,40,0
55,10,0,12,1,0,0,0,40,0
35,12,5,11,4,1,0,0,40,0
45,13,2,2,0,1,7298,0,55,1
61,14,2,3,0,1,0,0,60,1
18,9,4,5,3,1,0,0,30,0
51,13,6,0,1,1,0,0,40,0
37,9,2,6,0,1,0,0,40,0
32,10,4,7,3,0,0,0,38,0
48,9,5,2,4,1,0,0,45,0
62,4,2,13,0,1,0,0,53,0
28,9,4,13,1,1,0,0,45,0
19,6,4,5,2,1,0,1602,45,0
20,10,4,0,3,0,0,0,15,0
41,13,2,4,0,1,0,0,40,0
29,13,4,0,1,0,0,0,40,0
47,13,2,3,0,1,15024,0,50,1
43,13,2,9,0,1,0,0,37,1
20,10,4,5,2,1,0,0,20,0
29,13,2,3,0,1,0,0,55,1
51,13,6,9,1,0,0,0,40,0
40,11,2,2,0,1,0,0,40,1
26,3,4,13,1,1,0,0,40,0
30,13,4,9,3,0,0,0,40,0
36,9,6,7,1,0,0,0,40,0
68,9,6,10,1,1,0,1668,20,0
42,10,4,12,1,0,0,0,40,1
41,9,2,5,0,1,0,0,40,0
43,13,2,3,0,1,0,0,45,1
20,10,4,5,3,1,0,0,20,0
43,13,0,12,3,1,0,0,40,0
53,9,2,11,0,1,15024,0,60,1
45,10,2,9,0,1,0,0,40,1
39,9,4,4,4,1,0,0,40,0
31,14,2,9,0,1,0,0,45,0
23,10,4,11,2,1,0,0,25,0
38,14,0,0,1,0,0,0,40,0
37,9,2,13,0,1,0,0,45,1
18,9,4,6,2,0,0,0,40,0
41,9,2,3,0,1,0,0,45,0
30,13,2,11,5,0,3103,0,55,1
26,13,4,9,3,1,0,0,30,0
37,9,2,2,0,1,0,0,40,0
25,10,4,12,1,0,2174,0,50,0
33,10,2,9,0,1,0,0,40,1
37,13,2,3,0,1,15024,0,40,1
31,13,4,12,1,1,0,0,40,0
27,10,2,3,0,1,0,0,80,0
35,14,2,11,0,1,0,0,40,1
28,10,2,0,5,0,0,0,30,1
59,9,4,0,1,1,0,0,50,0
42,13,2,9,0,1,0,0,40,0
50,9,2,13,0,1,0,0,40,1
32,10,0,6,4,0,0,0,40,0
27,9,5,2,4,1,0,0,40,0
43,13,0,6,2,1,0,0,40,0
46,7,0,9,4,1,0,0,40,1
41,10,2,11,0,1,0,0,50,1
59,14,0,9,4,0,8614,0,60,1
20,10,4,11,3,0,0,0,30,0
46,9,2,4,0,1,4386,0,70,0
45,4,2,6,0,1,0,0,40,0
29,9,4,5,4,1,0,1590,45,0
23,7,2,5,0,1,0,0,40,0
46,9,4,13,1,1,0,1590,48,0
58,10,2,2,0,1,0,0,40,1
38,11,4,3,2,0,0,0,40,0
29,10,4,11,2,1,0,0,50,0
26,13,4,9,1,0,0,0,40,0
42,13,2,0,0,1,0,0,40,1
61,9,5,13,4,1,0,0,45,1
31,10,2,11,0,1,15024,0,45,1
43,9,0,6,3,1,0,0,40,0
47,13,2,2,0,1,15024,0,50,1
51,9,2,2,0,1,0,0,56,1
23,9,4,5,1,1,0,0,40,0
24,9,4,6,4,0,0,0,40,0
38,11,2,2,0,1,0,0,50,0
48,9,2,5,5,0,0,0,16,1
33,9,4,2,1,1,0,0,30,0
18,4,4,7,2,0,0,0,40,0
52,9,2,2,0,1,0,0,40,0
46,13,2,9,0,1,0,1848,45,1
28,9,4,9,1,1,0,0,40,0
37,10,4,7,2,1,0,0,30,0
45,14,2,9,0,1,0,0,50,1
17,6,4,11,3,0,0,0,16,0
56,14,2,9,0,1,0,0,40,1
38,12,0,3,4,1,0,0,45,0
81,4,2,13,0,1,0,0,10,0
22,10,4,6,3,0,0,0,30,0
43,10,0,0,4,0,0,0,40,0
31,12,2,0,5,0,0,1740,40,0
42,13,2,9,0,1,0,1887,40,1
50,9,2,13,0,1,0,0,40,1
31,10,5,5,1,1,0,0,40,0
35,10,0,3,1,0,0,0,40,0
36,13,5,7,4,0,0,0,35,0
33,4,2,4,0,1,0,0,40,0
36,13,0,9,4,0,0,213,40,0
50,9,4,5,3,1,0,0,25,0
55,10,2,9,0,1,0,0,40,1
29,9,0,6,4,0,0,0,40,0
24,10,4,7,2,0,0,0,30,0
39,10,0,0,1,1,0,0,40,1
34,13,4,11,1,1,0,0,40,0
29,4,0,2,4,0,0,0,55,0
60,10,2,2,0,1,0,0,32,1
33,14,2,3,5,0,0,0,50,1
58,5,4,5,3,1,0,0,40,0
27,10,5,11,1,1,0,0,40,0
46,10,0,10,4,0,0,0,40,0
63,9,0,10,1,1,0,0,40,0
38,10,0,7,4,0,0,0,40,0
23,10,4,2,3,1,0,0,15,0
29,13,4,9,1,0,8614,0,40,1
31,15,2,9,5,0,0,0,60,1
49,9,2,3,0,1,0,0,40,1
45,16,2,9,0,1,0,0,60,1
42,5,2,13,0,1,0,0,40,0
48,9,2,6,0,1,0,0,40,0
33,9,2,2,0,1,0,0,40,0
24,10,4,0,3,1,0,0,40,0
49,10,2,11,0,1,0,0,50,0
40,10,2,6,0,1,2580,0,40,0
57,11,2,9,0,1,0,1902,45,0
50,9,0,0,1,0,0,0,40,0
46,13,2,3,0,1,15024,0,55,1
35,10,2,3,0,1,3908,0,60,0
19,10,4,7,3,0,0,0,20,0
18,6,4,7,3,0,0,0,28,0
20,9,4,2,1,1,0,0,40,0
42,9,0,13,1,1,0,0,40,0
46,9,2,6,0,1,0,0,40,1
40,9,2,0,5,0,0,0,20,1
54,14,2,3,0,1,0,0,45,1
28,9,2,2,0,1,0,0,45,0
38,10,2,2,0,1,0,0,40,1
28,10,4,8,1,0,0,0,40,0
22,7,4,2,3,1,0,0,40,0
31,13,2,3,0,1,0,0,50,1
27,9,2,2,0,1,0,0,40,0
45,13,2,9,0,1,0,0,42,1
38,13,2,3,0,1,0,0,40,1
67,12,2,3,5,0,20051,0,4,1
75,14,4,10,1,1,0,0,16,0
41,14,0,3,4,0,0,0,60,1
37,13,2,11,0,1,0,0,60,1
47,9,4,3,3,0,0,0,50,0
34,13,2,9,0,1,0,0,45,1
25,9,2,2,3,1,0,0,40,0
52,9,6,0,1,0,0,0,40,0
27,9,4,10,3,1,2174,0,40,0
35,9,4,4,1,1,0,0,40,0
44,8,2,7,2,0,0,0,35,0
27,9,2,3,0,1,0,0,80,1
42,10,4,12,1,1,0,0,33,0
26,5,4,7,3,0,0,0,38,0
23,9,4,9,1,1,0,0,40,0
28,9,4,9,1,0,0,0,40,0
38,9,2,2,0,1,0,0,50,0
28,10,4,2,3,1,0,0,50,0
29,9,4,0,2,0,0,0,40,0
56,5,2,3,2,1,3411,0,50,0
30,10,4,3,3,0,0,0,40,0
48,10,2,5,0,1,0,0,40,0
38,14,2,3,0,1,0,0,60,1
24,9,4,5,2,1,0,0,40,0
47,16,2,9,0,1,0,0,40,1
29,10,4,9,2,0,0,0,40,0
45,12,0,2,1,1,0,0,40,0
24,9,4,2,3,1,0,0,40,0
40,9,2,6,0,1,0,0,40,0
28,5,2,2,0,1,0,0,40,1
46,13,0,9,4,0,0,0,50,1
32,10,2,6,0,1,0,0,40,0
20,9,4,11,1,1,0,0,40,0
23,10,4,7,4,1,0,0,35,0
46,9,2,7,0,1,0,0,40,0
21,9,4,11,3,0,0,0,35,0
59,14,2,3,0,1,0,0,40,1
31,10,2,9,0,1,0,0,50,0
48,10,0,3,1,0,0,0,40,0
34,4,2,13,0,1,0,0,40,0
19,10,4,7,3,1,0,0,25,0
20,10,4,11,3,1,0,0,35,0
29,13,4,9,3,1,0,0,50,0
54,10,2,2,0,1,0,0,40,1
36,9,2,2,0,1,0,0,52,0
43,13,4,11,1,1,0,0,50,1
46,13,2,12,0,1,3103,0,40,1
33,14,2,9,0,1,0,0,45,1
33,6,0,7,4,0,0,0,45,0
36,10,2,13,0,1,0,0,40,0
37,9,2,5,0,1,5178,0,40,1
45,9,2,2,0,1,0,0,60,0
25,13,4,0,1,0,0,0,40,0
28,11,2,6,0,1,0,0,40,0
26,9,4,0,3,0,2354,0,40,0
23,9,4,8,3,1,0,0,40,0
24,9,4,3,1,0,0,0,40,0
58,10,0,9,1,0,0,0,40,0
36,11,0,12,4,0,0,0,40,0
46,10,2,11,0,1,0,0,50,0
32,10,2,11,0,1,4386,0,50,0
26,9,4,7,4,1,0,0,40,0
52,3,4,5,1,0,0,0,40,0
19,9,4,7,1,0,0,0,45,0
33,13,2,9,0,1,0,0,60,1
60,9,2,2,0,1,0,0,40,0
39,10,0,3,1,1,0,0,38,0
45,13,0,3,1,1,0,0,45,0
37,10,3,0,4,0,0,0,40,0
29,12,4,12,3,1,0,0,40,0
53,10,2,2,0,1,0,0,66,0
46,10,2,3,0,1,0,1740,40,0
20,10,4,13,3,1,0,0,40,0
39,14,4,9,3,0,0,0,40,0
48,10,2,9,5,0,7298,0,40,1
38,9,2,2,0,1,4386,0,48,0
36,9,2,2,0,1,0,0,45,0
53,4,0,6,4,0,0,0,56,0
29,9,4,2,1,1,0,1974,35,0
64,4,2,0,0,1,2580,0,50,0
34,10,2,3,0,1,0,0,50,1
41,13,0,9,4,0,0,0,40,0
34,9,0,3,4,0,0,0,38,0
22,10,2,12,0,1,0,0,40,0
43,8,2,2,0,1,0,0,40,0
36,10,4,3,1,1,0,0,40,0
47,9,2,11,0,1,0,0,55,1
33,10,5,6,1,1,0,0,40,0
27,10,4,6,2,0,0,0,40,0
33,10,4,12,1,1,0,0,70,0
24,9,2,13,3,0,0,0,40,0
47,10,0,9,1,0,0,0,40,0
48,6,2,3,0,1,0,0,40,0
28,9,2,11,0,1,0,0,50,0
33,13,2,9,0,1,0,0,40,1
44,13,2,6,0,1,0,1977,40,1
33,11,4,10,1,1,0,0,56,0
26,10,4,0,1,0,0,0,25,0
22,11,4,3,3,1,0,0,40,0
34,10,2,3,0,1,0,0,55,1
31,10,4,3,3,1,0,0,45,0
38,11,2,3,0,1,0,0,40,0
51,10,2,9,5,0,0,0,40,1
36,10,2,3,0,1,0,0,40,0
29,10,2,10,0,1,7688,0,54,1
64,9,2,11,0,1,0,0,15,1
24,10,4,6,3,1,0,0,55,0
21,10,4,3,3,0,0,0,20,0
28,10,2,2,0,1,0,0,60,1
41,9,2,2,0,1,0,0,50,0
17,5,4,7,3,1,0,0,16,0
58,16,2,9,0,1,0,0,50,1
50,13,2,11,0,1,0,0,8,0
30,7,3,5,1,1,0,0,40,0
47,9,2,2,0,1,0,0,40,0
24,10,4,11,3,1,0,0,20,0
50,10,2,3,0,1,0,0,40,0
29,14,4,9,1,1,0,0,55,0
31,16,2,9,0,1,0,0,40,1
40,9,2,4,0,1,0,0,70,1
31,10,4,11,1,0,0,0,60,0
53,5,2,6,0,1,0,0,40,0
33,9,4,0,1,0,0,0,40,0
43,13,2,7,0,1,0,0,40,0
56,10,2,3,5,0,7688,0,50,1
38,13,2,3,5,0,0,0,50,1
18,7,4,11,3,0,0,0,30,0
50,9,2,3,0,1,0,0,40,1
78,9,6,11,4,0,2329,0,12,0
27,7,2,2,0,1,0,0,40,0
19,10,4,11,3,0,0,0,25,0
24,13,4,12,1,0,0,0,40,0
20,10,4,11,3,1,0,1602,15,0
25,14,4,9,3,1,0,0,35,0
34,13,0,11,1,0,0,0,50,1
30,11,2,11,0,1,0,0,35,0
37,14,0,9,1,0,0,0,40,0
38,9,2,6,0,1,0,0,48,1
67,9,2,0,0,1,0,0,12,0
35,9,2,13,0,1,0,0,30,0
75,9,2,4,0,1,0,0,30,0
47,10,2,3,5,0,0,0,50,0
23,6,2,5,0,1,0,0,40,0
51,9,0,0,1,0,0,0,8,0
42,9,0,7,1,1,0,0,40,0
32,10,2,12,5,0,0,0,32,1
54,9,5,11,4,0,0,0,35,0
20,10,4,5,3,0,0,0,40,0
39,9,2,2,0,1,0,0,40,1
41,9,2,2,0,1,7688,0,38,1
35,9,4,6,1,0,0,0,40,0
45,13,2,2,0,1,0,0,35,1
27,13,4,11,1,0,0,0,40,0
61,4,2,11,0,1,0,0,30,1
41,9,4,11,1,1,0,0,50,0
22,10,4,12,3,1,0,0,40,0
55,10,2,2,0,1,15024,0,40,1
25,10,2,2,0,1,0,0,40,0
20,10,4,7,3,0,0,0,35,0
20,10,4,6,2,0,0,0,35,0
67,13,2,3,0,1,0,0,16,0
44,10,2,11,0,1,0,0,60,1
42,9,2,11,0,1,0,0,60,1
29,10,4,0,1,1,0,0,40,0
48,10,4,2,4,0,0,0,38,1
25,9,4,0,2,0,0,0,40,0
31,9,0,7,4,0,0,0,99,1
48,13,3,11,4,0,0,2472,70,1
40,14,0,9,1,1,0,0,20,0
26,10,2,11,0,1,0,0,40,0
28,9,2,7,3,0,0,0,35,0
52,10,2,2,0,1,0,0,40,1
41,9,2,9,0,1,0,0,40,0
39,13,2,4,5,0,0,0,50,0
48,9,4,0,1,0,0,0,16,0
19,9,4,11,1,0,0,0,30,0
27,10,2,6,0,1,0,1651,40,0
59,11,2,11,0,1,0,1740,50,0
19,10,4,11,2,1,0,0,40,0
32,9,4,5,3,1,0,0,50,0
39,9,4,5,2,1,0,0,40,0
33,9,2,2,0,1,0,0,40,0
38,9,4,5,1,1,0,0,40,0
27,10,4,4,3,1,0,0,45,0
23,9,4,3,3,0,0,0,45,0
25,13,4,0,1,1,0,0,20,0
37,12,2,11,0,1,0,0,68,0
31,9,2,13,0,1,0,0,65,0
24,12,4,11,3,0,0,0,37,0
53,13,0,0,4,0,0,0,38,0
25,10,2,0,5,0,0,0,40,1
59,7,4,6,1,1,0,0,40,0
39,9,0,0,4,0,0,0,40,0
28,10,4,5,3,1,0,0,40,0
22,9,4,5,1,1,0,0,40,0
20,9,4,2,2,1,0,0,40,0
25,10,4,7,3,0,0,0,40,0
27,10,4,2,4,1,0,0,50,0
20,9,4,11,4,1,0,0,40,0
43,6,0,4,4,1,0,0,25,0
39,10,0,0,1,0,0,0,40,0
27,13,4,9,1,1,0,0,45,0
17,6,4,11,3,0,0,0,5,0
40,15,2,9,0,1,0,0,72,0
50,10,2,2,0,1,0,0,48,1
23,13,4,0,3,0,0,0,35,0
60,9,2,11,0,1,7298,0,65,1
30,9,4,3,1,0,0,0,40,0
24,9,2,5,0,1,0,0,50,0
23,13,4,0,3,0,0,0,20,0
24,13,2,9,0,1,5013,0,30,0
45,13,2,2,0,1,0,0,20,0
58,10,2,3,0,1,7298,0,60,1
22,10,4,11,2,1,0,0,20,0
41,10,4,5,1,1,0,0,40,0
48,4,2,6,0,1,0,0,40,1
31,9,0,6,2,1,0,0,40,0
33,15,2,9,0,1,0,1977,50,1
49,13,2,3,0,1,0,0,50,0
30,13,2,9,0,1,7688,0,50,1
38,9,4,2,1,1,0,0,40,0
58,9,2,13,0,1,0,0,48,0
58,13,0,9,1,0,0,0,50,0
61,9,2,3,0,1,0,0,40,0
58,9,2,11,0,1,7688,0,40,1
32,11,2,12,0,1,0,0,45,1
33,9,0,2,1,1,0,0,50,0
28,13,5,3,1,0,0,0,50,1
22,10,4,7,3,0,0,0,11,0
35,9,2,2,0,1,0,0,40,1
59,9,2,11,0,1,0,0,55,0
50,9,2,11,0,1,0,0,40,0
56,8,6,3,1,0,0,0,40,0
36,9,4,2,1,1,0,0,40,0
28,10,2,11,0,1,0,0,60,0
42,11,2,9,0,1,0,0,40,1
60,9,2,7,0,1,0,0,40,0
41,10,2,11,0,1,0,0,91,0
42,13,2,12,0,1,7298,0,45,1
36,9,2,2,0,1,0,0,55,1
52,14,2,9,0,1,0,0,40,1
42,9,2,13,0,1,0,0,40,0
26,10,2,10,0,1,0,0,55,1
31,13,0,9,4,0,0,0,40,0
47,3,5,11,4,0,0,0,40,0
35,10,2,6,0,1,0,0,50,0
19,5,4,5,3,1,0,0,25,0
59,10,2,11,5,0,0,0,80,1
38,13,2,3,0,1,0,0,40,1
36,13,2,3,0,1,0,0,50,0
35,14,4,3,1,0,0,0,55,0
39,9,2,4,0,1,0,0,30,0
64,10,5,7,1,1,0,0,40,0
17,6,4,7,3,0,0,0,25,0
49,10,2,7,0,1,0,0,32,0
19,10,4,7,3,0,0,0,25,0
36,9,2,9,5,0,3137,0,40,0
26,9,4,5,1,1,0,0,45,0
27,3,4,8,2,0,2176,0,40,0
66,13,2,9,0,1,20051,0,40,1
38,4,2,0,0,1,0,0,40,0
25,13,4,3,2,0,0,0,25,0
19,9,4,9,1,0,0,0,40,0
30,12,4,2,1,1,4787,0,50,1
22,11,4,3,4,1,0,0,40,0
60,10,0,2,3,1,0,0,44,1
54,10,2,12,0,1,0,1977,18,1
46,9,5,2,1,1,0,0,37,0
33,10,4,7,3,1,0,0,40,0
51,14,0,3,1,0,0,0,40,0
43,15,2,9,0,1,15024,0,60,1
60,9,2,4,0,1,0,0,25,0
39,9,2,4,0,1,0,0,60,0
23,13,4,12,3,0,3325,0,40,0
39,12,4,12,1,0,0,0,40,0
40,10,4,3,1,1,0,0,40,0
48,10,2,3,0,1,0,0,65,1
24,9,4,5,2,1,0,0,40,0
32,9,0,5,1,1,0,0,40,0
31,10,2,2,0,1,0,0,60,0
39,9,4,6,1,1,0,0,40,0
27,14,4,3,3,0,0,0,40,0
45,14,4,0,1,1,0,0,38,0
31,13,4,2,1,1,0,0,40,0
63,9,0,3,1,0,0,0,40,0
45,13,2,3,0,1,0,0,50,1
28,10,5,0,4,0,0,0,50,0
23,13,4,11,3,0,0,0,40,0
50,9,2,2,0,1,0,0,44,1
33,8,2,10,0,1,0,0,40,0
27,13,4,11,1,1,13550,0,46,1
29,10,2,13,0,1,0,0,40,0
36,9,0,0,4,0,0,0,35,0
60,2,2,2,0,1,0,0,40,1
23,13,4,11,3,1,0,0,55,0
38,9,2,3,0,1,0,0,50,0
60,15,2,3,0,1,0,0,40,1
20,10,4,2,1,0,0,0,35,0
37,10,6,6,4,0,0,0,48,0
37,9,4,2,4,1,0,0,40,0
58,9,2,2,0,1,0,0,40,0
25,13,4,2,3,1,0,0,30,0
27,10,4,0,4,0,0,0,60,0
33,10,2,6,0,1,0,0,55,0
43,10,0,0,1,0,0,0,40,0
21,10,4,12,3,1,0,0,20,0
45,9,2,2,0,1,0,0,40,0
44,3,2,6,0,1,0,0,40,0
53,9,0,9,1,1,4787,0,46,1
31,9,4,7,3,0,0,0,20,0
18,7,4,7,3,1,0,0,15,0
20,9,4,7,3,0,0,0,30,0
32,9,4,6,1,1,0,0,40,0
48,6,2,13,0,1,0,0,40,0
46,9,2,7,0,1,0,0,40,0
28,9,2,6,0,1,0,0,50,0
27,9,4,11,1,1,0,0,40,0
18,10,4,11,3,0,0,0,32,0
69,9,2,3,0,1,9386,0,12,1
50,14,2,11,0,1,0,0,40,1
43,9,2,6,5,0,0,0,40,0
32,13,0,11,4,0,0,0,30,0
43,9,5,3,1,0,0,0,48,0
52,9,2,11,0,1,7688,0,55,1
35,10,0,3,1,0,0,0,40,1
46,9,0,0,3,0,0,0,45,0
58,9,2,13,0,1,0,0,60,1
46,15,2,9,0,1,15024,0,60,1
40,9,4,2,1,1,0,0,50,0
25,13,4,0,3,1,0,0,40,0
22,12,4,0,1,0,0,0,25,0
33,13,2,9,0,1,0,0,40,0
49,11,2,2,0,1,0,0,40,0
62,6,0,9,4,0,0,0,40,0
56,10,0,10,1,1,0,0,48,0
24,9,4,13,4,0,0,0,40,0
42,9,4,7,1,0,0,0,40,0
41,14,0,3,4,0,0,0,40,0
23,13,4,7,1,1,0,0,66,0
35,13,4,0,2,1,0,0,40,0
22,9,4,6,3,1,0,0,40,0
32,9,2,2,0,1,0,0,50,0
25,9,4,2,3,1,0,0,40,0
66,3,0,8,1,0,0,0,15,0
26,9,2,10,0,1,0,0,38,0
46,10,0,13,3,1,3325,0,55,0
55,13,2,3,0,1,0,0,45,1
24,9,2,2,0,1,0,0,40,0
25,9,4,11,4,1,0,0,40,0
22,10,4,0,1,0,0,0,40,0
31,9,4,7,1,1,0,0,40,0
30,9,0,0,1,0,0,0,40,0
54,9,4,7,1,1,0,0,15,0
56,5,0,2,1,0,0,0,40,1
47,9,2,2,0,1,0,0,60,0
29,9,2,2,0,1,0,0,40,0
53,9,2,2,0,1,0,0,40,0
22,9,4,6,4,0,0,0,40,0
42,9,0,3,1,0,0,0,40,1
21,10,4,11,2,1,0,0,40,0
36,9,4,7,1,0,0,0,70,0
69,11,6,11,1,0,0,0,25,0
31,9,2,13,0,1,0,0,40,0
48,10,0,0,4,0,0,0,55,0
23,9,4,3,1,0,0,0,40,0
24,12,5,2,4,1,8614,0,40,1
47,9,2,0,0,1,0,0,40,1
36,9,4,6,4,0,0,0,40,0
39,12,2,3,0,1,0,0,50,1
22,9,4,13,1,0,0,0,46,0
27,13,4,11,1,1,10520,0,45,1
36,9,2,6,0,1,0,0,40,0
54,2,2,7,0,1,0,0,40,0
33,9,0,0,4,0,0,0,40,0
42,9,2,9,0,1,7688,0,50,1
52,10,2,11,0,1,0,0,65,0
23,13,4,11,3,1,0,0,32,0
33,2,2,5,0,1,0,0,40,0
30,11,0,0,1,0,0,0,38,0
35,11,2,12,0,1,0,0,38,0
27,9,4,5,3,1,0,0,37,0
24,9,4,7,3,1,0,0,35,0
44,9,2,6,0,1,0,0,40,0
62,11,5,8,1,0,0,0,20,0
45,13,2,3,0,1,15024,0,40,1
75,9,2,4,0,1,0,0,20,0
47,13,2,9,0,1,0,0,50,0
64,15,2,3,0,1,0,0,60,0
54,9,0,12,1,1,0,0,42,1
41,13,2,3,0,1,0,0,40,1
33,12,2,2,0,1,0,0,40,0
20,10,4,0,3,0,0,0,10,0
51,13,0,11,1,1,0,0,50,1
45,15,4,2,1,1,0,0,50,1
43,6,2,13,0,1,0,0,40,0
30,9,4,2,3,1,0,1504,40,0
32,9,0,0,3,0,0,0,40,0
61,10,0,11,1,0,0,0,40,0
21,2,2,7,2,1,0,0,40,0
56,7,0,2,1,1,0,0,49,0
28,9,4,5,2,1,0,0,60,0
23,10,4,5,3,0,0,0,40,0
55,10,2,13,0,1,0,0,84,0
33,9,4,13,1,1,0,0,70,0
22,10,4,0,3,0,0,0,20,0
43,11,2,3,0,1,0,0,40,0
32,9,0,3,4,0,0,0,40,0
